"","country","year","id","polity2","conflict","region","civtot","inttot","nborder","muslim","ethnic","politic"
"3217","Ireland",1973,"Ireland1973",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3218","Ireland",1974,"Ireland1974",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3219","Ireland",1975,"Ireland1975",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3220","Ireland",1976,"Ireland1976",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3221","Ireland",1977,"Ireland1977",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3222","Ireland",1978,"Ireland1978",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3223","Ireland",1979,"Ireland1979",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3224","Ireland",1980,"Ireland1980",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3225","Ireland",1981,"Ireland1981",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3226","Ireland",1982,"Ireland1982",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3227","Ireland",1983,"Ireland1983",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3228","Ireland",1984,"Ireland1984",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3229","Ireland",1985,"Ireland1985",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3230","Ireland",1986,"Ireland1986",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3231","Ireland",1987,"Ireland1987",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3232","Ireland",1988,"Ireland1988",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3233","Ireland",1989,"Ireland1989",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3234","Ireland",1990,"Ireland1990",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3235","Ireland",1991,"Ireland1991",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3236","Ireland",1992,"Ireland1992",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3237","Ireland",1993,"Ireland1993",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3238","Ireland",1994,"Ireland1994",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3239","Ireland",1995,"Ireland1995",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3240","Ireland",1996,"Ireland1996",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3241","Ireland",1997,"Ireland1997",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3242","Ireland",1998,"Ireland1998",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3243","Ireland",1999,"Ireland1999",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3244","Ireland",2000,"Ireland2000",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3245","Ireland",2001,"Ireland2001",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3246","Ireland",2002,"Ireland2002",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3247","Ireland",2003,"Ireland2003",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3248","Ireland",2004,"Ireland2004",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3249","Ireland",2005,"Ireland2005",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3250","Ireland",2006,"Ireland2006",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3251","Ireland",2007,"Ireland2007",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3252","Ireland",2008,"Ireland2008",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3253","Ireland",2009,"Ireland2009",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3254","Ireland",2010,"Ireland2010",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3255","Ireland",2011,"Ireland2011",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3256","Ireland",2012,"Ireland2012",10,0,"Europe and North America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3257","Israel",1948,"Israel1948",10,5,"Asia",0,5,"3 - 5","Muslim Minority States(10%~50%)","No Ethnical Conflicts","Democratic States"
"3258","Israel",1949,"Israel1949",10,5,"Asia",0,5,"3 - 5","Muslim Minority States(10%~50%)","No Ethnical Conflicts","Democratic States"
"3259","Israel",1950,"Israel1950",10,0,"Asia",0,0,"3 - 5","Muslim Minority States(10%~50%)","No Ethnical Conflicts","Democratic States"
"3260","Israel",1951,"Israel1951",10,0,"Asia",0,0,"3 - 5","Muslim Minority States(10%~50%)","No Ethnical Conflicts","Democratic States"
"3261","Israel",1952,"Israel1952",10,0,"Asia",0,0,"3 - 5","Muslim Minority States(10%~50%)","No Ethnical Conflicts","Democratic States"
"3262","Israel",1953,"Israel1953",10,0,"Asia",0,0,"3 - 5","Muslim Minority States(10%~50%)","No Ethnical Conflicts","Democratic States"
"3263","Israel",1954,"Israel1954",10,0,"Asia",0,0,"3 - 5","Muslim Minority States(10%~50%)","No Ethnical Conflicts","Democratic States"
"3264","Israel",1955,"Israel1955",10,0,"Asia",0,0,"3 - 5","Muslim Minority States(10%~50%)","No Ethnical Conflicts","Democratic States"
"3265","Israel",1956,"Israel1956",10,0,"Asia",0,0,"3 - 5","Muslim Minority States(10%~50%)","No Ethnical Conflicts","Democratic States"
"3266","Israel",1957,"Israel1957",10,0,"Asia",0,0,"3 - 5","Muslim Minority States(10%~50%)","No Ethnical Conflicts","Democratic States"
"3267","Israel",1958,"Israel1958",10,0,"Asia",0,0,"3 - 5","Muslim Minority States(10%~50%)","No Ethnical Conflicts","Democratic States"
"3268","Israel",1959,"Israel1959",10,0,"Asia",0,0,"3 - 5","Muslim Minority States(10%~50%)","No Ethnical Conflicts","Democratic States"
"3269","Israel",1960,"Israel1960",10,0,"Asia",0,0,"3 - 5","Muslim Minority States(10%~50%)","No Ethnical Conflicts","Democratic States"
"3270","Israel",1961,"Israel1961",10,0,"Asia",0,0,"3 - 5","Muslim Minority States(10%~50%)","No Ethnical Conflicts","Democratic States"
"3271","Israel",1962,"Israel1962",10,0,"Asia",0,0,"3 - 5","Muslim Minority States(10%~50%)","No Ethnical Conflicts","Democratic States"
"3272","Israel",1963,"Israel1963",10,0,"Asia",0,0,"3 - 5","Muslim Minority States(10%~50%)","No Ethnical Conflicts","Democratic States"
"3273","Israel",1964,"Israel1964",10,0,"Asia",0,0,"3 - 5","Muslim Minority States(10%~50%)","No Ethnical Conflicts","Democratic States"
"3274","Israel",1965,"Israel1965",10,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3275","Israel",1966,"Israel1966",10,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3276","Israel",1967,"Israel1967",9,6,"Asia",2,4,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3277","Israel",1968,"Israel1968",9,6,"Asia",2,4,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3278","Israel",1969,"Israel1969",9,6,"Asia",2,4,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3279","Israel",1970,"Israel1970",9,6,"Asia",2,4,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3280","Israel",1971,"Israel1971",9,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3281","Israel",1972,"Israel1972",9,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3282","Israel",1973,"Israel1973",9,5,"Asia",2,3,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3283","Israel",1974,"Israel1974",9,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3284","Israel",1975,"Israel1975",9,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3285","Israel",1976,"Israel1976",9,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3286","Israel",1977,"Israel1977",9,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3287","Israel",1978,"Israel1978",9,4,"Asia",2,2,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3288","Israel",1979,"Israel1979",9,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3289","Israel",1980,"Israel1980",9,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3290","Israel",1981,"Israel1981",6,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3291","Israel",1982,"Israel1982",6,7,"Asia",2,5,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3292","Israel",1983,"Israel1983",6,6,"Asia",2,4,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3293","Israel",1984,"Israel1984",6,6,"Asia",2,4,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3294","Israel",1985,"Israel1985",6,6,"Asia",2,4,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3295","Israel",1986,"Israel1986",6,6,"Asia",2,4,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3296","Israel",1987,"Israel1987",6,6,"Asia",2,4,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3297","Israel",1988,"Israel1988",6,6,"Asia",2,4,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3298","Israel",1989,"Israel1989",6,6,"Asia",2,4,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3299","Israel",1990,"Israel1990",6,6,"Asia",2,4,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3300","Israel",1991,"Israel1991",6,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3301","Israel",1992,"Israel1992",6,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3302","Israel",1993,"Israel1993",6,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3303","Israel",1994,"Israel1994",6,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3304","Israel",1995,"Israel1995",6,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3305","Israel",1996,"Israel1996",6,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3306","Israel",1997,"Israel1997",6,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3307","Israel",1998,"Israel1998",6,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3308","Israel",1999,"Israel1999",6,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3309","Israel",2000,"Israel2000",6,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3310","Israel",2001,"Israel2001",6,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3311","Israel",2002,"Israel2002",6,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3312","Israel",2003,"Israel2003",6,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3313","Israel",2004,"Israel2004",6,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3314","Israel",2005,"Israel2005",6,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3315","Israel",2006,"Israel2006",6,4,"Asia",2,2,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3316","Israel",2007,"Israel2007",6,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3317","Israel",2008,"Israel2008",6,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3318","Israel",2009,"Israel2009",6,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3319","Israel",2010,"Israel2010",6,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3320","Israel",2011,"Israel2011",6,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3321","Israel",2012,"Israel2012",6,2,"Asia",2,0,"3 - 5","Muslim Minority States(10%~50%)","Minor Ethnical Conflicts","Democratic States"
"3322","Italy",1946,"Italy1946",5,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3323","Italy",1947,"Italy1947",8,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3324","Italy",1948,"Italy1948",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3325","Italy",1949,"Italy1949",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3326","Italy",1950,"Italy1950",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3327","Italy",1951,"Italy1951",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3328","Italy",1952,"Italy1952",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3329","Italy",1953,"Italy1953",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3330","Italy",1954,"Italy1954",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3331","Italy",1955,"Italy1955",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3332","Italy",1956,"Italy1956",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3333","Italy",1957,"Italy1957",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3334","Italy",1958,"Italy1958",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3335","Italy",1959,"Italy1959",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3336","Italy",1960,"Italy1960",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3337","Italy",1961,"Italy1961",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3338","Italy",1962,"Italy1962",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3339","Italy",1963,"Italy1963",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3340","Italy",1964,"Italy1964",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3341","Italy",1965,"Italy1965",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3342","Italy",1966,"Italy1966",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3343","Italy",1967,"Italy1967",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3344","Italy",1968,"Italy1968",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3345","Italy",1969,"Italy1969",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3346","Italy",1970,"Italy1970",10,1,"Europe and North America",1,0,"3 - 5","Non Muslim States (10% <)","Minor Ethnical Conflicts","Democratic States"
"3347","Italy",1971,"Italy1971",10,1,"Europe and North America",1,0,"3 - 5","Non Muslim States (10% <)","Minor Ethnical Conflicts","Democratic States"
"3348","Italy",1972,"Italy1972",10,1,"Europe and North America",1,0,"3 - 5","Non Muslim States (10% <)","Minor Ethnical Conflicts","Democratic States"
"3349","Italy",1973,"Italy1973",10,1,"Europe and North America",1,0,"3 - 5","Non Muslim States (10% <)","Minor Ethnical Conflicts","Democratic States"
"3350","Italy",1974,"Italy1974",10,1,"Europe and North America",1,0,"3 - 5","Non Muslim States (10% <)","Minor Ethnical Conflicts","Democratic States"
"3351","Italy",1975,"Italy1975",10,1,"Europe and North America",1,0,"3 - 5","Non Muslim States (10% <)","Minor Ethnical Conflicts","Democratic States"
"3352","Italy",1976,"Italy1976",10,1,"Europe and North America",1,0,"3 - 5","Non Muslim States (10% <)","Minor Ethnical Conflicts","Democratic States"
"3353","Italy",1977,"Italy1977",10,1,"Europe and North America",1,0,"3 - 5","Non Muslim States (10% <)","Minor Ethnical Conflicts","Democratic States"
"3354","Italy",1978,"Italy1978",10,1,"Europe and North America",1,0,"3 - 5","Non Muslim States (10% <)","Minor Ethnical Conflicts","Democratic States"
"3355","Italy",1979,"Italy1979",10,1,"Europe and North America",1,0,"3 - 5","Non Muslim States (10% <)","Minor Ethnical Conflicts","Democratic States"
"3356","Italy",1980,"Italy1980",10,1,"Europe and North America",1,0,"3 - 5","Non Muslim States (10% <)","Minor Ethnical Conflicts","Democratic States"
"3357","Italy",1981,"Italy1981",10,1,"Europe and North America",1,0,"3 - 5","Non Muslim States (10% <)","Minor Ethnical Conflicts","Democratic States"
"3358","Italy",1982,"Italy1982",10,1,"Europe and North America",1,0,"3 - 5","Non Muslim States (10% <)","Minor Ethnical Conflicts","Democratic States"
"3359","Italy",1983,"Italy1983",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3360","Italy",1984,"Italy1984",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3361","Italy",1985,"Italy1985",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3362","Italy",1986,"Italy1986",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3363","Italy",1987,"Italy1987",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3364","Italy",1988,"Italy1988",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3365","Italy",1989,"Italy1989",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3366","Italy",1990,"Italy1990",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3367","Italy",1991,"Italy1991",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3368","Italy",1992,"Italy1992",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3369","Italy",1993,"Italy1993",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3370","Italy",1994,"Italy1994",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3371","Italy",1995,"Italy1995",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3372","Italy",1996,"Italy1996",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3373","Italy",1997,"Italy1997",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3374","Italy",1998,"Italy1998",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3375","Italy",1999,"Italy1999",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3376","Italy",2000,"Italy2000",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3377","Italy",2001,"Italy2001",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3378","Italy",2002,"Italy2002",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3379","Italy",2003,"Italy2003",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3380","Italy",2004,"Italy2004",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3381","Italy",2005,"Italy2005",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3382","Italy",2006,"Italy2006",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3383","Italy",2007,"Italy2007",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3384","Italy",2008,"Italy2008",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3385","Italy",2009,"Italy2009",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3386","Italy",2010,"Italy2010",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3387","Italy",2011,"Italy2011",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3388","Italy",2012,"Italy2012",10,0,"Europe and North America",0,0,"3 - 5","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3389","Jamaica",1962,"Jamaica1962",10,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3390","Jamaica",1963,"Jamaica1963",10,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3391","Jamaica",1964,"Jamaica1964",10,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3392","Jamaica",1965,"Jamaica1965",10,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3393","Jamaica",1966,"Jamaica1966",10,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3394","Jamaica",1967,"Jamaica1967",10,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3395","Jamaica",1968,"Jamaica1968",10,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3396","Jamaica",1969,"Jamaica1969",10,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3397","Jamaica",1970,"Jamaica1970",10,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3398","Jamaica",1971,"Jamaica1971",10,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3399","Jamaica",1972,"Jamaica1972",10,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3400","Jamaica",1973,"Jamaica1973",10,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3401","Jamaica",1974,"Jamaica1974",10,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
"3402","Jamaica",1975,"Jamaica1975",10,0,"Central and South America",0,0,"0 - 2 ","Non Muslim States (10% <)","No Ethnical Conflicts","Democratic States"
